mode,gradient_r2,l1_r2,l2_r2,l3_r2,l2_delta_r2,l3_delta_r2,residual_best_harmonic_k,residual_best_harmonic_r2
global,0.0005578176524668743,0.0005578176524668743,0.00097947518746766,0.00332889778149692,0.0004216575350007856,0.00234942259402926,8,0.0016942514214468574
global,2.14599351697764e-05,2.14599351697764e-05,0.0006532916289695434,0.0054958782008106555,0.000631831693799767,0.004842586571841112,4,0.000776006182373834
global,0.0008297185928638484,0.0008297185928638484,0.0013489607241163881,0.004042833058134798,0.0005192421312525397,0.00269387233401841,8,0.001665875549276885
global,0.002146183555251202,0.002146183555251202,0.002783447565810282,0.004846973913719799,0.0006372640105590799,0.0020635263479095167,8,0.0005402551217523754
global,0.0033318933940470474,0.0033318933940470474,0.005467698389766684,0.008174075413557302,0.0021358049957196368,0.002706377023790618,8,0.0015632542853351028
global,0.0009393673103493816,0.0009393673103493816,0.0011045348816650646,0.0045148902317343476,0.00016516757131568305,0.003410355350069283,3,0.0011091033209695844
global,0.0003348477943293515,0.0003348477943293515,0.0015058958728022542,0.003021590744416436,0.0011710480784729027,0.0015156948716141816,8,0.0008098586014102516
global,4.73891970792506e-05,4.73891970792506e-05,0.00218954864087062,0.004230678371315411,0.0021421594437913694,0.0020411297304447906,7,0.0004848027712381908
global,0.002412247741116924,0.002412247741116924,0.004374239057181706,0.006209102032819658,0.0019619913160647817,0.001834862975637952,8,0.001440198492714373
global,0.0009689166017891049,0.0009689166017891049,0.004412768152375124,0.006619978175087193,0.003443851550586019,0.0022072100227120695,2,0.0012235886026251697
global,0.00047004919349824537,0.00047004919349824537,0.0012269349535136698,0.0017466606602034584,0.0007568857600154244,0.0005197257066897887,6,0.0005735903133879949
global,0.002319516776177255,0.002319516776177255,0.006919293872814536,0.008324323453108406,0.004599777096637281,0.0014050295802938706,6,0.0008020665527700421
global,0.0014322994339006634,0.0014322994339006634,0.0043855978344132795,0.004967090958641784,0.002953298400512616,0.0005814931242285049,7,0.0007186471116301663
global,0.002271268057327136,0.002271268057327136,0.004220355332705261,0.005454873460507326,0.0019490872753781252,0.0012345181278020645,7,0.0006395332240555218
global,0.0007196047201581957,0.0007196047201581957,0.0019832253330916982,0.005765068629390746,0.0012636206129335026,0.003781843296299048,6,0.0015264415118472208
global,0.00016512690504300043,0.00016512690504300043,0.002273204551257235,0.0036102263809535406,0.0021080776462142348,0.0013370218296963055,7,0.0013347228759909013
global,0.0011234252008381906,0.0011234252008381906,0.002445295227909816,0.004236895200901425,0.0013218700270716255,0.0017915999729916088,5,0.0009841594396172715
global,0.00022918124871373902,0.00022918124871373902,0.003160838364625107,0.00600783050461684,0.002931657115911368,0.002846992139991733,8,0.0014740325953515043
global,0.000786472898324786,0.000786472898324786,0.0014026119870045317,0.002192685196250821,0.0006161390886797458,0.0007900732092462892,7,0.0007697265145054644
global,0.0005743791991796865,0.0005743791991796865,0.0016980244430571112,0.0031769103642721452,0.0011236452438774247,0.001478885921215034,6,0.0006515815172720707
global,0.00017626276205429114,0.00017626276205429114,0.001987703343435898,0.0025267583175215824,0.001811440581381607,0.0005390549740856843,2,0.0011805926112145038
global,0.00041133948827032363,0.00041133948827032363,0.0014272277001894373,0.0023014039701161337,0.0010158882119191137,0.0008741762699266964,2,0.00037222331942277087
global,0.0016789160785000146,0.0016789160785000146,0.0033682290939009984,0.005416439393791439,0.0016893130154009839,0.0020482102998904406,6,0.0010267755892350294
global,0.0006543253496411605,0.0006543253496411605,0.00472500225410577,0.006316252960747559,0.00407067690446461,0.0015912507066417891,2,0.0012640031585782197
global,0.0018155695876158617,0.0018155695876158617,0.0035733071077392875,0.006427738935077865,0.0017577375201234258,0.002854431827338577,7,0.0009260033461703232
global,0.0012493372144170012,0.0012493372144170012,0.0016560532711296094,0.002639769132048664,0.00040671605671260824,0.0009837158609190544,3,0.0006038823479072031
global,0.0004981157230893318,0.0004981157230893318,0.0021122221345476477,0.004113404049100877,0.001614106411458316,0.0020011819145532295,3,0.0014183323426369965
global,0.0005802895653420626,0.0005802895653420626,0.003408086849959968,0.006125448069144501,0.0028277972846179056,0.002717361219184533,4,0.00046287646014409045
global,0.00043137588734132315,0.00043137588734132315,0.00494647888376587,0.007071173939644071,0.004515102996424547,0.0021246950558782007,4,0.0006143740254180852
global,0.0024196479372634583,0.0024196479372634583,0.0032558860585744087,0.005584019435247223,0.0008362381213109504,0.002328133376672814,8,0.0014560653838824322
global,2.9020092159326438e-05,2.9020092159326438e-05,0.001041348120993879,0.003921491468777627,0.0010123280288345526,0.002880143347783748,7,0.0003683219287236028
global,0.0004288439322296389,0.0004288439322296389,0.0043693593545121034,0.0062040913832603906,0.0039405154222824645,0.0018347320287482871,4,0.0016613800912377297
global,0.00031470944219658126,0.00031470944219658126,0.0034613632948458095,0.006620802788490976,0.0031466538526492283,0.0031594394936451664,7,0.0006056534850832351
global,0.0004434407297205789,0.0004434407297205789,0.0013583830753963744,0.0025565940327103576,0.0009149423456757955,0.0011982109573139832,4,0.001247236042194344
global,0.0010423936030521386,0.0010423936030521386,0.0014682935811696218,0.0023889398967733566,0.00042589997811748326,0.0009206463156037348,5,0.0011847552575797726
global,1.556713970596313e-05,1.556713970596313e-05,0.0007484746410465482,0.0028040689309649647,0.000732907501340585,0.0020555942899184165,7,0.000657772862361572
global,2.9399911540162194e-05,2.9399911540162194e-05,0.00023245889002776465,0.0015696001096687784,0.00020305897848760246,0.0013371412196410137,8,0.0005218369774899756
global,0.0022459212850182153,0.0022459212850182153,0.0032111202039331044,0.008944070939104543,0.0009651989189148891,0.005732950735171438,7,0.0016532372701592024
global,0.0012072102964302278,0.0012072102964302278,0.0015147885080104562,0.0024750349717113096,0.00030757821158022836,0.0009602464637008534,7,0.0009063268254823065
global,0.0012459236731822143,0.0012459236731822143,0.002290264765390071,0.003828685840254642,0.0010443410922078566,0.001538421074864571,4,0.0010363921915884644
global,0.0006043419957123541,0.0006043419957123541,0.0019393762497440514,0.004704159860637547,0.0013350342540316973,0.0027647836108934953,6,0.0005600098469688009
global,0.00014219013711502804,0.00014219013711502804,0.0013020632571035806,0.002760460101612572,0.0011598731199885526,0.0014583968445089912,3,0.00104510312544992
global,0.0005301946298925664,0.0005301946298925664,0.002450490573440156,0.004976626610960655,0.0019202959435475897,0.002526136037520499,2,0.0010235576594989082
global,0.0005214450784312152,0.0005214450784312152,0.0012267604462243842,0.003430292392386347,0.000705315367793169,0.002203531946161963,7,0.0005309644014714898
global,0.0017424090044946272,0.0017424090044946272,0.002874081174749077,0.0058699599148787085,0.0011316721702544497,0.0029958787401296316,5,0.00041917254865631026
global,0.00014734880748834556,0.00014734880748834556,0.0016207386564838222,0.0043759428933419775,0.0014733898489954766,0.0027552042368581553,8,0.0010864689093132984
global,0.00022974767938999108,0.00022974767938999108,0.0036378519629302053,0.006669953490734515,0.0034081042835402142,0.0030321015278043095,7,0.00149818984743455
global,0.0015219211859403003,0.0015219211859403003,0.002498219329656548,0.0037439165645426487,0.0009762981437162477,0.0012456972348861006,7,0.0009972440103107605
global,0.000939450763476124,0.000939450763476124,0.0020879130444627636,0.007102603543003294,0.0011484622809866396,0.0050146904985405305,5,0.001444382159285218
global,0.000795412933284001,0.000795412933284001,0.002802702114881983,0.004592878890966046,0.002007289181597982,0.0017901767760840626,6,0.000859187683899143
global,0.00019817254568432752,0.00019817254568432752,0.0015572436912895116,0.0032289499268888244,0.001359071145605184,0.0016717062355993129,5,0.00028844149400908403
global,0.00014866681861724906,0.00014866681861724906,0.0005046725037547439,0.0022978370062742837,0.00035600568513749486,0.0017931645025195397,5,0.0017042470160790746
global,0.0009199536178154943,0.0009199536178154943,0.0016530744982732326,0.0034472895185475583,0.0007331208804577383,0.0017942150202743257,5,0.0005666529646666252
global,7.052590412004456e-06,7.052590412004456e-06,0.0010819268708744945,0.0026800323554443395,0.00107487428046249,0.001598105484569845,8,0.0012371071617266471
global,0.0007179114163736733,0.0007179114163736733,0.001166299914215796,0.0036766687363377626,0.00044838849784212265,0.0025103688221219667,4,0.0012922216759257976
global,0.0005859167135702226,0.0005859167135702226,0.0018405621891294244,0.0029388054768839655,0.0012546454755592018,0.0010982432877545412,2,0.00038081663315781
global,0.0015518294594378812,0.0015518294594378812,0.0038262081064300846,0.004624872406909342,0.0022743786469922034,0.0007986643004792571,3,0.0005441069771228157
global,0.0018406907773003134,0.0018406907773003134,0.00461533350083454,0.006507129708982151,0.0027746427235342264,0.0018917962081476114,7,0.001145729600588563
global,0.0013132532213826487,0.0013132532213826487,0.002486058693857651,0.004251690097850647,0.0011728054724750026,0.0017656314039929955,8,0.0007739937460341517
global,0.0009307379519452041,0.0009307379519452041,0.0033310456954800394,0.008401817478881024,0.0024003077435348352,0.005070771783400985,2,0.0014785519135194214
global,0.0005040339887105727,0.0005040339887105727,0.0011959261819277645,0.0038160710108701146,0.0006918921932171918,0.00262014482894235,8,0.0005716297188016473
global,0.00023331742677246137,0.00023331742677246137,0.001290534408781685,0.004964699776040082,0.0010572169820092236,0.0036741653672583974,8,0.0005842058873850586
global,0.0005702768730482255,0.0005702768730482255,0.0015004770944395673,0.003130533737554453,0.0009302002213913418,0.0016300566431148855,7,0.001607247170473114
global,0.00012513532612867806,0.00012513532612867806,0.0003641438594638169,0.0015695218914856257,0.00023900853333513883,0.0012053780320218088,5,0.0005924815453508536
global,0.0010963498095306612,0.0010963498095306612,0.001419675183327973,0.003231345934717411,0.00032332537379731185,0.0018116707513894381,2,0.0004855795200215951
global,0.0004966295878333638,0.0004966295878333638,0.000940554066004351,0.0018794851659887923,0.00044392447817098724,0.0009389310999844414,6,0.0006476482209845091
global,0.001021438271582631,0.001021438271582631,0.0020358131380519007,0.003906610043292624,0.0010143748664692698,0.0018707969052407236,3,0.001661575451836872
global,0.0008005120321370462,0.0008005120321370462,0.0017521725849504177,0.005663222090878439,0.0009516605528133715,0.0039110495059280215,3,0.0006486077332211737
global,0.0006612332786156694,0.0006612332786156694,0.0017976971502976502,0.004082343324943394,0.0011364638716819808,0.0022846461746457436,8,0.001077279979753376
global,0.002024303545517969,0.002024303545517969,0.004519541812498695,0.009608109459282366,0.002495238266980726,0.0050885676467836705,6,0.0012342748369237322
global,0.0004872323187202765,0.0004872323187202765,0.0005037246127087558,0.0016178943551625746,1.649229398847929e-05,0.0011141697424538188,8,0.0007560353205724457
global,0.0001488076030098373,0.0001488076030098373,0.001838889393704246,0.0029987841973089235,0.0016900817906944088,0.0011598948036046774,6,0.0006074235144689633
global,0.002350027606066507,0.002350027606066507,0.003961196301797032,0.006359069367200876,0.001611168695730525,0.002397873065403844,5,0.0003732796290677465
global,0.00189431209789781,0.00189431209789781,0.002985447745200709,0.0037195528422782065,0.0010911356473028988,0.0007341050970774976,6,0.0007291966150713147
global,0.000883131180822283,0.000883131180822283,0.002407069855888455,0.004199952827820375,0.001523938675066172,0.0017928829719319195,6,0.00031117388939727597
global,0.0006997807462085781,0.0006997807462085781,0.0024788883178945564,0.004795608391935491,0.0017791075716859783,0.0023167200740409344,6,0.00044407673644863976
global,0.0013556882813690052,0.0013556882813690052,0.0029746102019664322,0.0046686169052554405,0.001618921920597427,0.0016940067032890083,8,0.001090210393775659
global,0.0004959565544154776,0.0004959565544154776,0.0011605752402084057,0.0041974067397815285,0.0006646186857929282,0.0030368314995731227,8,0.0009061838648393161
global,0.0005073152716684737,0.0005073152716684737,0.0019622320938431637,0.0038450075204624623,0.00145491682217469,0.0018827754266192986,7,0.0019389958720320566
global,0.0014561051059347463,0.0014561051059347463,0.0029805939772556966,0.004843172992797684,0.0015244888713209503,0.0018625790155419875,8,0.002135227093026826
global,8.15399245491788e-05,8.15399245491788e-05,0.0035011024000314306,0.0060518002741245525,0.003419562475482252,0.002550697874093122,2,0.0023696267030063334
global,0.0009966980030257089,0.0009966980030257089,0.002340994230716764,0.0048645246393468344,0.0013442962276910553,0.0025235304086300703,7,0.0006008196734251792
global,0.00037617402600698124,0.00037617402600698124,0.001521606570859202,0.004629908375210157,0.0011454325448522207,0.0031083018043509547,7,0.002068960177897816
global,0.0006059199174877072,0.0006059199174877072,0.0027023264815568826,0.005374190955182989,0.0020964065640691754,0.0026718644736261066,3,0.0009914965432540335
global,0.0005885165831752692,0.0005885165831752692,0.002129332219894753,0.0035148991224496218,0.0015408156367194836,0.001385566902554869,4,0.0010617695430560348
global,0.000991109111572408,0.000991109111572408,0.004101490985186307,0.006493349439990803,0.003110381873613899,0.0023918584548044963,7,0.0004601493028951742
global,0.0011283442080863848,0.0011283442080863848,0.0032895670314194714,0.003751375286524805,0.0021612228233330866,0.00046180825510533374,5,0.0012862226710860236
global,0.00012452192835499254,0.00012452192835499254,0.002930520785902724,0.005719832903597788,0.0028059988575477313,0.002789312117695064,7,0.0006678974157455775
