axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,lambda_q,r2,rmse,mae,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm
-40.0,-180.0,33.0,64.86749584260855,79.21978401774321,0.1,0.04768883663762258,32.77329208381065,18.43622036969293,0.38904623058355553,0.39712515653308,20.16986775818643,6.727331211430607,3.012890426237528
35.0,160.0,31.0,64.71009338742441,79.03813687204729,0.1,0.047688836637619025,32.773292083810716,18.43622034713562,0.38904623058355553,0.3972962923741763,20.169867758186427,6.711796479636781,3.0222107319712572
-35.0,-175.0,39.0,58.26203042091065,83.51861013636793,0.1,0.04768883663761814,32.77329208381073,18.436217450160377,0.38904623058355553,0.40599212311097455,20.169867758186427,6.855818572663073,3.0393928927386757
30.0,160.0,33.0,61.52231990576111,78.42464786813177,0.1,0.047688836637616805,32.77329208381075,18.436219350047885,0.38904623058355553,0.3911292305221728,20.169867758186424,6.585542596096146,3.095616277788526
-50.0,-170.0,43.0,62.74808292802568,83.20865757783726,0.1,0.047688836637613474,32.773292083810816,18.43621900868942,0.38904623058355553,0.40473943510207505,20.169867758186427,6.929608871148981,2.925025529322743
50.0,150.0,53.0,56.66580625965906,80.90364036133093,0.1,0.0476888366376117,32.773292083810844,18.436217263181025,0.38904623058355553,0.4079750870878675,20.169867758186427,6.630179731062794,3.141626617739964
15.0,165.0,27.0,63.936506259206574,78.55561390879718,0.1,0.04768883663761003,32.773292083810865,18.436220164831063,0.38904623058355553,0.39561828727481885,20.169867758186427,6.660462073652283,3.0521441256163
-45.0,-170.0,45.0,58.60028519008095,83.67505006310476,0.1,0.047688836637609255,32.77329208381088,18.436217544198435,0.38904623058355553,0.40580075772711705,20.169867758186427,6.873695892039661,3.026595077168828
30.0,160.0,37.0,58.10053615412392,79.49749473066635,0.1,0.04768883663760792,32.77329208381091,18.436217977045345,0.38904623058355553,0.39951469757321967,20.169867758186424,6.565483855994448,3.136837341277993
-25.0,175.0,31.0,61.96712867160135,78.31529280474192,0.1,0.0476888366376077,32.77329208381091,18.436219523964148,0.38904623058355553,0.39413373040886385,20.169867758186427,6.590462087768037,3.092301504562608
25.0,165.0,27.0,65.57085882385451,80.79349929779191,0.1,0.047688836637606924,32.77329208381092,18.436220343150353,0.38904623058355553,0.39776661276187386,20.169867758186427,6.841376746274185,2.946291509830368
-5.0,175.0,29.0,61.11275728550538,83.70877133213398,0.1,0.04768883663760515,32.77329208381096,18.436218386815572,0.38904623058355553,0.40490628481675855,20.169867758186427,6.928084005710962,2.954036459697387
-55.0,-165.0,51.0,61.408040365118794,83.65864290194699,0.1,0.04768883663760459,32.773292083810965,18.43621849315317,0.38904623058355553,0.40295021134333764,20.169867758186427,6.930829391851476,2.947442965186965
